wkt;id;name
"MULTIPOLYGON (((359763.875 6146215.500, 360763.875 6146215.500, 360762.500 6146268.000, 360758.406 6146320.000, 360751.562 6146372.000, 360742.031 6146423.500, 360729.812 6146474.500, 360714.938 6146524.500, 360697.469 6146574.000, 360677.406 6146622.000, 360654.875 6146669.500, 360629.906 6146715.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 360629.906 6146715.500, 360602.531 6146760.000, 360572.906 6146803.500, 360541.031 6146845.000, 360507.031 6146884.500, 360470.969 6146922.500, 360433.000 6146958.500, 360393.188 6146992.500, 360351.656 6147024.500, 360308.500 6147054.000, 360263.875 6147081.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 360263.875 6147081.500, 360217.875 6147106.500, 360170.625 6147129.000, 360122.250 6147149.000, 360072.906 6147166.500, 360022.688 6147181.500, 359971.781 6147193.500, 359920.312 6147203.000, 359868.406 6147210.000, 359816.219 6147214.000, 359763.875 6147215.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 359763.875 6147215.500, 359711.531 6147214.000, 359659.344 6147210.000, 359607.438 6147203.000, 359555.969 6147193.500, 359505.062 6147181.500, 359454.844 6147166.500, 359405.500 6147149.000, 359357.125 6147129.000, 359309.875 6147106.500, 359263.875 6147081.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 359263.875 6147081.500, 359219.250 6147054.000, 359176.094 6147024.500, 359134.562 6146992.500, 359094.750 6146958.500, 359056.781 6146922.500, 359020.719 6146884.500, 358986.719 6146845.000, 358954.844 6146803.500, 358925.219 6146760.000, 358897.844 6146715.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 358897.844 6146715.500, 358872.875 6146669.500, 358850.344 6146622.000, 358830.281 6146574.000, 358812.812 6146524.500, 358797.938 6146474.500, 358785.719 6146423.500, 358776.188 6146372.000, 358769.344 6146320.000, 358765.250 6146268.000, 358763.875 6146215.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 358763.875 6146215.500, 358765.250 6146163.000, 358769.344 6146111.000, 358776.188 6146059.000, 358785.719 6146007.500, 358797.938 6145956.500, 358812.812 6145906.500, 358830.281 6145857.000, 358850.344 6145809.000, 358872.875 6145761.500, 358897.844 6145715.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 358897.844 6145715.500, 358925.219 6145671.000, 358954.844 6145627.500, 358986.719 6145586.000, 359020.719 6145546.500, 359056.781 6145508.500, 359094.750 6145472.500, 359134.562 6145438.500, 359176.094 6145406.500, 359219.250 6145377.000, 359263.875 6145349.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 359263.875 6145349.500, 359309.875 6145324.500, 359357.125 6145302.000, 359405.500 6145282.000, 359454.844 6145264.500, 359505.062 6145249.500, 359555.969 6145237.500, 359607.438 6145228.000, 359659.344 6145221.000, 359711.531 6145217.000, 359763.875 6145215.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 359763.875 6145215.500, 359816.219 6145217.000, 359868.406 6145221.000, 359920.312 6145228.000, 359971.781 6145237.500, 360022.688 6145249.500, 360072.906 6145264.500, 360122.250 6145282.000, 360170.625 6145302.000, 360217.875 6145324.500, 360263.875 6145349.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 360263.875 6145349.500, 360308.500 6145377.000, 360351.656 6145406.500, 360393.188 6145438.500, 360433.000 6145472.500, 360470.969 6145508.500, 360507.031 6145546.500, 360541.031 6145586.000, 360572.906 6145627.500, 360602.531 6145671.000, 360629.906 6145715.500, 359763.875 6146215.500)), ((359763.875 6146215.500, 360629.906 6145715.500, 360654.875 6145761.500, 360677.406 6145809.000, 360697.469 6145857.000, 360714.938 6145906.500, 360729.812 6145956.500, 360742.031 6146007.500, 360751.562 6146059.000, 360758.406 6146111.000, 360762.500 6146163.000, 360763.875 6146215.500, 359763.875 6146215.500)))";1;buffer1km
