wkt;id;name
"POLYGON (( 354249.719 6178414.500, 354204.156 6178935.500, 354068.781 6179440.500, 353847.781 6179914.500, 353547.844 6180343.000, 353178.094 6180712.500, 352749.719 6181012.500, 352275.781 6181233.500, 351770.656 6181369.000, 351249.719 6181414.500, 350728.781 6181369.000, 350223.656 6181233.500, 349749.719 6181012.500, 349321.344 6180712.500, 348951.594 6180343.000, 348651.656 6179914.500, 348430.656 6179440.500, 348295.281 6178935.500, 348249.719 6178414.500, 348295.281 6177893.500, 348430.656 6177388.500, 348651.656 6176914.500, 348951.594 6176486.000, 349321.344 6176116.500, 349749.719 6175816.500, 350223.656 6175595.500, 350728.781 6175460.000, 351249.719 6175414.500, 351770.656 6175460.000, 352275.781 6175595.500, 352749.719 6175816.500, 353178.094 6176116.500, 353547.844 6176486.000, 353847.781 6176914.500, 354068.781 6177388.500, 354204.156 6177893.500, 354249.719 6178414.500 ))";1;buffer3km
