wkt;id;name
"POINT (351455.875 6175968.500)";1;REGULAR
"POINT (351455.875 6175993.500)";1;REGULAR
"POINT (351455.875 6176018.500)";1;REGULAR
"POINT (351480.875 6175293.500)";1;REGULAR
"POINT (351480.875 6175318.500)";1;REGULAR
"POINT (351480.875 6175343.500)";1;REGULAR
"POINT (351480.875 6175368.500)";1;REGULAR
"POINT (351480.875 6175393.500)";1;REGULAR
"POINT (351480.875 6175418.500)";1;REGULAR
"POINT (351480.875 6175443.500)";1;REGULAR
"POINT (351480.875 6175468.500)";1;REGULAR
"POINT (351480.875 6175493.500)";1;REGULAR
"POINT (351480.875 6175518.500)";1;REGULAR
"POINT (351480.875 6175543.500)";1;REGULAR
"POINT (351480.875 6175568.500)";1;REGULAR
"POINT (351480.875 6175593.500)";1;REGULAR
"POINT (351480.875 6175618.500)";1;REGULAR
"POINT (351480.875 6175643.500)";1;REGULAR
"POINT (351480.875 6175668.500)";1;REGULAR
"POINT (351480.875 6175693.500)";1;REGULAR
"POINT (351480.875 6175718.500)";1;REGULAR
"POINT (351480.875 6175743.500)";1;REGULAR
"POINT (351480.875 6175768.500)";1;REGULAR
"POINT (351480.875 6175793.500)";1;REGULAR
"POINT (351480.875 6175818.500)";1;REGULAR
"POINT (351480.875 6175843.500)";1;REGULAR
"POINT (351480.875 6175868.500)";1;REGULAR
"POINT (351480.875 6175893.500)";1;REGULAR
"POINT (351480.875 6175918.500)";1;REGULAR
"POINT (351480.875 6175943.500)";1;REGULAR
"POINT (351480.875 6175968.500)";1;REGULAR
"POINT (351480.875 6175993.500)";1;REGULAR
"POINT (351480.875 6176018.500)";1;REGULAR
"POINT (351480.875 6176043.500)";1;REGULAR
"POINT (351505.875 6175293.500)";1;REGULAR
"POINT (351505.875 6175318.500)";1;REGULAR
"POINT (351505.875 6175343.500)";1;REGULAR
"POINT (351505.875 6175368.500)";1;REGULAR
"POINT (351505.875 6175393.500)";1;REGULAR
"POINT (351505.875 6175418.500)";1;REGULAR
"POINT (351505.875 6175443.500)";1;REGULAR
"POINT (351505.875 6175468.500)";1;REGULAR
"POINT (351505.875 6175493.500)";1;REGULAR
"POINT (351505.875 6175518.500)";1;REGULAR
"POINT (351505.875 6175543.500)";1;REGULAR
"POINT (351505.875 6175568.500)";1;REGULAR
"POINT (351505.875 6175593.500)";1;REGULAR
"POINT (351505.875 6175618.500)";1;REGULAR
"POINT (351505.875 6175643.500)";1;REGULAR
"POINT (351505.875 6175668.500)";1;REGULAR
"POINT (351505.875 6175693.500)";1;REGULAR
"POINT (351505.875 6175718.500)";1;REGULAR
"POINT (351505.875 6175743.500)";1;REGULAR
"POINT (351505.875 6175768.500)";1;REGULAR
"POINT (351505.875 6175793.500)";1;REGULAR
"POINT (351505.875 6175818.500)";1;REGULAR
"POINT (351505.875 6175843.500)";1;REGULAR
"POINT (351505.875 6175868.500)";1;REGULAR
"POINT (351505.875 6175893.500)";1;REGULAR
"POINT (351505.875 6175918.500)";1;REGULAR
"POINT (351505.875 6175943.500)";1;REGULAR
"POINT (351505.875 6175968.500)";1;REGULAR
"POINT (351505.875 6175993.500)";1;REGULAR
"POINT (351505.875 6176018.500)";1;REGULAR
"POINT (351505.875 6176043.500)";1;REGULAR
"POINT (351530.875 6175268.500)";1;REGULAR
"POINT (351530.875 6175293.500)";1;REGULAR
"POINT (351530.875 6175318.500)";1;REGULAR
"POINT (351530.875 6175343.500)";1;REGULAR
"POINT (351530.875 6175368.500)";1;REGULAR
"POINT (351530.875 6175393.500)";1;REGULAR
"POINT (351530.875 6175418.500)";1;REGULAR
"POINT (351530.875 6175443.500)";1;REGULAR
"POINT (351530.875 6175468.500)";1;REGULAR
"POINT (351530.875 6175493.500)";1;REGULAR
"POINT (351530.875 6175518.500)";1;REGULAR
"POINT (351530.875 6175543.500)";1;REGULAR
"POINT (351530.875 6175568.500)";1;REGULAR
"POINT (351530.875 6175593.500)";1;REGULAR
"POINT (351530.875 6175618.500)";1;REGULAR
"POINT (351530.875 6175643.500)";1;REGULAR
"POINT (351530.875 6175668.500)";1;REGULAR
"POINT (351530.875 6175693.500)";1;REGULAR
"POINT (351530.875 6175718.500)";1;REGULAR
"POINT (351530.875 6175743.500)";1;REGULAR
"POINT (351530.875 6175768.500)";1;REGULAR
"POINT (351530.875 6175793.500)";1;REGULAR
"POINT (351530.875 6175818.500)";1;REGULAR
"POINT (351530.875 6175843.500)";1;REGULAR
"POINT (351530.875 6175868.500)";1;REGULAR
"POINT (351530.875 6175893.500)";1;REGULAR
"POINT (351530.875 6175918.500)";1;REGULAR
"POINT (351530.875 6175943.500)";1;REGULAR
"POINT (351530.875 6175968.500)";1;REGULAR
"POINT (351530.875 6175993.500)";1;REGULAR
"POINT (351530.875 6176018.500)";1;REGULAR
"POINT (351530.875 6176043.500)";1;REGULAR
"POINT (351530.875 6176068.500)";1;REGULAR
"POINT (351555.875 6175243.500)";1;REGULAR
"POINT (351555.875 6175268.500)";1;REGULAR
"POINT (351555.875 6175293.500)";1;REGULAR
"POINT (351555.875 6175318.500)";1;REGULAR
"POINT (351555.875 6175343.500)";1;REGULAR
"POINT (351555.875 6175368.500)";1;REGULAR
"POINT (351555.875 6175393.500)";1;REGULAR
"POINT (351555.875 6175418.500)";1;REGULAR
"POINT (351555.875 6175443.500)";1;REGULAR
"POINT (351555.875 6175468.500)";1;REGULAR
"POINT (351555.875 6175493.500)";1;REGULAR
"POINT (351555.875 6175518.500)";1;REGULAR
"POINT (351555.875 6175543.500)";1;REGULAR
"POINT (351555.875 6175568.500)";1;REGULAR
"POINT (351555.875 6175593.500)";1;REGULAR
"POINT (351555.875 6175618.500)";1;REGULAR
"POINT (351555.875 6175643.500)";1;REGULAR
"POINT (351555.875 6175668.500)";1;REGULAR
"POINT (351555.875 6175693.500)";1;REGULAR
"POINT (351555.875 6175718.500)";1;REGULAR
"POINT (351555.875 6175743.500)";1;REGULAR
"POINT (351555.875 6175768.500)";1;REGULAR
"POINT (351555.875 6175793.500)";1;REGULAR
"POINT (351555.875 6175818.500)";1;REGULAR
"POINT (351555.875 6175843.500)";1;REGULAR
"POINT (351555.875 6175868.500)";1;REGULAR
"POINT (351555.875 6175893.500)";1;REGULAR
"POINT (351555.875 6175918.500)";1;REGULAR
"POINT (351555.875 6175943.500)";1;REGULAR
"POINT (351555.875 6175968.500)";1;REGULAR
"POINT (351555.875 6175993.500)";1;REGULAR
"POINT (351555.875 6176018.500)";1;REGULAR
"POINT (351555.875 6176043.500)";1;REGULAR
"POINT (351555.875 6176068.500)";1;REGULAR
"POINT (351555.875 6176093.500)";1;REGULAR
"POINT (351580.875 6175243.500)";1;REGULAR
"POINT (351580.875 6175268.500)";1;REGULAR
"POINT (351580.875 6175293.500)";1;REGULAR
"POINT (351580.875 6175318.500)";1;REGULAR
"POINT (351580.875 6175343.500)";1;REGULAR
"POINT (351580.875 6175368.500)";1;REGULAR
"POINT (351580.875 6175393.500)";1;REGULAR
"POINT (351580.875 6175418.500)";1;REGULAR
"POINT (351580.875 6175443.500)";1;REGULAR
"POINT (351580.875 6175468.500)";1;REGULAR
"POINT (351580.875 6175493.500)";1;REGULAR
"POINT (351580.875 6175518.500)";1;REGULAR
"POINT (351580.875 6175543.500)";1;REGULAR
"POINT (351580.875 6175568.500)";1;REGULAR
"POINT (351580.875 6175593.500)";1;REGULAR
"POINT (351580.875 6175618.500)";1;REGULAR
"POINT (351580.875 6175643.500)";1;REGULAR
"POINT (351580.875 6175668.500)";1;REGULAR
"POINT (351580.875 6175693.500)";1;REGULAR
"POINT (351580.875 6175718.500)";1;REGULAR
"POINT (351580.875 6175743.500)";1;REGULAR
"POINT (351580.875 6175768.500)";1;REGULAR
"POINT (351580.875 6175793.500)";1;REGULAR
"POINT (351580.875 6175818.500)";1;REGULAR
"POINT (351580.875 6175843.500)";1;REGULAR
"POINT (351580.875 6175868.500)";1;REGULAR
"POINT (351580.875 6175893.500)";1;REGULAR
"POINT (351580.875 6175918.500)";1;REGULAR
"POINT (351580.875 6175943.500)";1;REGULAR
"POINT (351580.875 6175968.500)";1;REGULAR
"POINT (351580.875 6175993.500)";1;REGULAR
"POINT (351580.875 6176018.500)";1;REGULAR
"POINT (351580.875 6176043.500)";1;REGULAR
"POINT (351580.875 6176068.500)";1;REGULAR
"POINT (351580.875 6176093.500)";1;REGULAR
"POINT (351605.875 6175218.500)";1;REGULAR
"POINT (351605.875 6175243.500)";1;REGULAR
"POINT (351605.875 6175268.500)";1;REGULAR
"POINT (351605.875 6175293.500)";1;REGULAR
"POINT (351605.875 6175318.500)";1;REGULAR
"POINT (351605.875 6175343.500)";1;REGULAR
"POINT (351605.875 6175368.500)";1;REGULAR
"POINT (351605.875 6175393.500)";1;REGULAR
"POINT (351605.875 6175418.500)";1;REGULAR
"POINT (351605.875 6175443.500)";1;REGULAR
"POINT (351605.875 6175468.500)";1;REGULAR
"POINT (351605.875 6175493.500)";1;REGULAR
"POINT (351605.875 6175518.500)";1;REGULAR
"POINT (351605.875 6175543.500)";1;REGULAR
"POINT (351605.875 6175568.500)";1;REGULAR
"POINT (351605.875 6175593.500)";1;REGULAR
"POINT (351605.875 6175618.500)";1;REGULAR
"POINT (351605.875 6175643.500)";1;REGULAR
"POINT (351605.875 6175668.500)";1;REGULAR
"POINT (351605.875 6175693.500)";1;REGULAR
"POINT (351605.875 6175718.500)";1;REGULAR
"POINT (351605.875 6175743.500)";1;REGULAR
"POINT (351605.875 6175768.500)";1;REGULAR
"POINT (351605.875 6175793.500)";1;REGULAR
"POINT (351605.875 6175818.500)";1;REGULAR
"POINT (351605.875 6175843.500)";1;REGULAR
"POINT (351605.875 6175868.500)";1;REGULAR
"POINT (351605.875 6175893.500)";1;REGULAR
"POINT (351605.875 6175918.500)";1;REGULAR
"POINT (351605.875 6175943.500)";1;REGULAR
"POINT (351605.875 6175968.500)";1;REGULAR
"POINT (351605.875 6175993.500)";1;REGULAR
"POINT (351605.875 6176018.500)";1;REGULAR
"POINT (351605.875 6176043.500)";1;REGULAR
"POINT (351605.875 6176068.500)";1;REGULAR
"POINT (351605.875 6176093.500)";1;REGULAR
"POINT (351605.875 6176118.500)";1;REGULAR
"POINT (351630.875 6175218.500)";1;REGULAR
"POINT (351630.875 6175243.500)";1;REGULAR
"POINT (351630.875 6175268.500)";1;REGULAR
"POINT (351630.875 6175293.500)";1;REGULAR
"POINT (351630.875 6175318.500)";1;REGULAR
"POINT (351630.875 6175343.500)";1;REGULAR
"POINT (351630.875 6175368.500)";1;REGULAR
"POINT (351630.875 6175393.500)";1;REGULAR
"POINT (351630.875 6175418.500)";1;REGULAR
"POINT (351630.875 6175443.500)";1;REGULAR
"POINT (351630.875 6175468.500)";1;REGULAR
"POINT (351630.875 6175493.500)";1;REGULAR
"POINT (351630.875 6175518.500)";1;REGULAR
"POINT (351630.875 6175543.500)";1;REGULAR
"POINT (351630.875 6175568.500)";1;REGULAR
"POINT (351630.875 6175593.500)";1;REGULAR
"POINT (351630.875 6175618.500)";1;REGULAR
"POINT (351630.875 6175643.500)";1;REGULAR
"POINT (351630.875 6175668.500)";1;REGULAR
"POINT (351630.875 6175693.500)";1;REGULAR
"POINT (351630.875 6175718.500)";1;REGULAR
"POINT (351630.875 6175743.500)";1;REGULAR
"POINT (351630.875 6175768.500)";1;REGULAR
"POINT (351630.875 6175793.500)";1;REGULAR
"POINT (351630.875 6175818.500)";1;REGULAR
"POINT (351630.875 6175843.500)";1;REGULAR
"POINT (351630.875 6175868.500)";1;REGULAR
"POINT (351630.875 6175893.500)";1;REGULAR
"POINT (351630.875 6175918.500)";1;REGULAR
"POINT (351630.875 6175943.500)";1;REGULAR
"POINT (351630.875 6175968.500)";1;REGULAR
"POINT (351630.875 6175993.500)";1;REGULAR
"POINT (351630.875 6176018.500)";1;REGULAR
"POINT (351630.875 6176043.500)";1;REGULAR
"POINT (351630.875 6176068.500)";1;REGULAR
"POINT (351630.875 6176093.500)";1;REGULAR
"POINT (351630.875 6176118.500)";1;REGULAR
"POINT (351655.875 6175193.500)";1;REGULAR
"POINT (351655.875 6175218.500)";1;REGULAR
"POINT (351655.875 6175243.500)";1;REGULAR
"POINT (351655.875 6175268.500)";1;REGULAR
"POINT (351655.875 6175293.500)";1;REGULAR
"POINT (351655.875 6175318.500)";1;REGULAR
"POINT (351655.875 6175343.500)";1;REGULAR
"POINT (351655.875 6175368.500)";1;REGULAR
"POINT (351655.875 6175393.500)";1;REGULAR
"POINT (351655.875 6175418.500)";1;REGULAR
"POINT (351655.875 6175443.500)";1;REGULAR
"POINT (351655.875 6175468.500)";1;REGULAR
"POINT (351655.875 6175493.500)";1;REGULAR
"POINT (351655.875 6175518.500)";1;REGULAR
"POINT (351655.875 6175543.500)";1;REGULAR
"POINT (351655.875 6175568.500)";1;REGULAR
"POINT (351655.875 6175593.500)";1;REGULAR
"POINT (351655.875 6175618.500)";1;REGULAR
"POINT (351655.875 6175643.500)";1;REGULAR
"POINT (351655.875 6175668.500)";1;REGULAR
"POINT (351655.875 6175693.500)";1;REGULAR
"POINT (351655.875 6175718.500)";1;REGULAR
"POINT (351655.875 6175743.500)";1;REGULAR
"POINT (351655.875 6175768.500)";1;REGULAR
"POINT (351655.875 6175793.500)";1;REGULAR
"POINT (351655.875 6175818.500)";1;REGULAR
"POINT (351655.875 6175843.500)";1;REGULAR
"POINT (351655.875 6175868.500)";1;REGULAR
"POINT (351655.875 6175893.500)";1;REGULAR
"POINT (351655.875 6175918.500)";1;REGULAR
"POINT (351655.875 6175943.500)";1;REGULAR
"POINT (351655.875 6175968.500)";1;REGULAR
"POINT (351655.875 6175993.500)";1;REGULAR
"POINT (351655.875 6176018.500)";1;REGULAR
"POINT (351655.875 6176043.500)";1;REGULAR
"POINT (351655.875 6176068.500)";1;REGULAR
"POINT (351655.875 6176093.500)";1;REGULAR
"POINT (351655.875 6176118.500)";1;REGULAR
"POINT (351655.875 6176143.500)";1;REGULAR
"POINT (351680.875 6175193.500)";1;REGULAR
"POINT (351680.875 6175218.500)";1;REGULAR
"POINT (351680.875 6175243.500)";1;REGULAR
"POINT (351680.875 6175268.500)";1;REGULAR
"POINT (351680.875 6175293.500)";1;REGULAR
"POINT (351680.875 6175318.500)";1;REGULAR
"POINT (351680.875 6175343.500)";1;REGULAR
"POINT (351680.875 6175368.500)";1;REGULAR
"POINT (351680.875 6175393.500)";1;REGULAR
"POINT (351680.875 6175418.500)";1;REGULAR
"POINT (351680.875 6175443.500)";1;REGULAR
"POINT (351680.875 6175468.500)";1;REGULAR
"POINT (351680.875 6175493.500)";1;REGULAR
"POINT (351680.875 6175518.500)";1;REGULAR
"POINT (351680.875 6175543.500)";1;REGULAR
"POINT (351680.875 6175568.500)";1;REGULAR
"POINT (351680.875 6175593.500)";1;REGULAR
"POINT (351680.875 6175618.500)";1;REGULAR
"POINT (351680.875 6175643.500)";1;REGULAR
"POINT (351680.875 6175668.500)";1;REGULAR
"POINT (351680.875 6175693.500)";1;REGULAR
"POINT (351680.875 6175718.500)";1;REGULAR
"POINT (351680.875 6175743.500)";1;REGULAR
"POINT (351680.875 6175768.500)";1;REGULAR
"POINT (351680.875 6175793.500)";1;REGULAR
"POINT (351680.875 6175818.500)";1;REGULAR
"POINT (351680.875 6175843.500)";1;REGULAR
"POINT (351680.875 6175868.500)";1;REGULAR
"POINT (351680.875 6175893.500)";1;REGULAR
"POINT (351680.875 6175918.500)";1;REGULAR
"POINT (351680.875 6175943.500)";1;REGULAR
"POINT (351680.875 6175968.500)";1;REGULAR
"POINT (351680.875 6175993.500)";1;REGULAR
"POINT (351680.875 6176018.500)";1;REGULAR
"POINT (351680.875 6176043.500)";1;REGULAR
"POINT (351680.875 6176068.500)";1;REGULAR
"POINT (351680.875 6176093.500)";1;REGULAR
"POINT (351680.875 6176118.500)";1;REGULAR
"POINT (351680.875 6176143.500)";1;REGULAR
"POINT (351705.875 6175193.500)";1;REGULAR
"POINT (351705.875 6175218.500)";1;REGULAR
"POINT (351705.875 6175243.500)";1;REGULAR
"POINT (351705.875 6175268.500)";1;REGULAR
"POINT (351705.875 6175293.500)";1;REGULAR
"POINT (351705.875 6175318.500)";1;REGULAR
"POINT (351705.875 6175343.500)";1;REGULAR
"POINT (351705.875 6175368.500)";1;REGULAR
"POINT (351705.875 6175393.500)";1;REGULAR
"POINT (351705.875 6175418.500)";1;REGULAR
"POINT (351705.875 6175443.500)";1;REGULAR
"POINT (351705.875 6175468.500)";1;REGULAR
"POINT (351705.875 6175493.500)";1;REGULAR
"POINT (351705.875 6175518.500)";1;REGULAR
"POINT (351705.875 6175543.500)";1;REGULAR
"POINT (351705.875 6175568.500)";1;REGULAR
"POINT (351705.875 6175593.500)";1;REGULAR
"POINT (351705.875 6175618.500)";1;REGULAR
"POINT (351705.875 6175643.500)";1;REGULAR
"POINT (351705.875 6175668.500)";1;REGULAR
"POINT (351705.875 6175693.500)";1;REGULAR
"POINT (351705.875 6175718.500)";1;REGULAR
"POINT (351705.875 6175743.500)";1;REGULAR
"POINT (351705.875 6175768.500)";1;REGULAR
"POINT (351705.875 6175793.500)";1;REGULAR
"POINT (351705.875 6175818.500)";1;REGULAR
"POINT (351705.875 6175843.500)";1;REGULAR
"POINT (351705.875 6175868.500)";1;REGULAR
"POINT (351705.875 6175893.500)";1;REGULAR
"POINT (351705.875 6175918.500)";1;REGULAR
"POINT (351705.875 6175943.500)";1;REGULAR
"POINT (351705.875 6175968.500)";1;REGULAR
"POINT (351705.875 6175993.500)";1;REGULAR
"POINT (351705.875 6176018.500)";1;REGULAR
"POINT (351705.875 6176043.500)";1;REGULAR
"POINT (351705.875 6176068.500)";1;REGULAR
"POINT (351705.875 6176093.500)";1;REGULAR
"POINT (351705.875 6176118.500)";1;REGULAR
"POINT (351705.875 6176143.500)";1;REGULAR
"POINT (351730.875 6175193.500)";1;REGULAR
"POINT (351730.875 6175218.500)";1;REGULAR
"POINT (351730.875 6175243.500)";1;REGULAR
"POINT (351730.875 6175268.500)";1;REGULAR
"POINT (351730.875 6175293.500)";1;REGULAR
"POINT (351730.875 6175318.500)";1;REGULAR
"POINT (351730.875 6175343.500)";1;REGULAR
"POINT (351730.875 6175368.500)";1;REGULAR
"POINT (351730.875 6175393.500)";1;REGULAR
"POINT (351730.875 6175418.500)";1;REGULAR
"POINT (351730.875 6175443.500)";1;REGULAR
"POINT (351730.875 6175468.500)";1;REGULAR
"POINT (351730.875 6175493.500)";1;REGULAR
"POINT (351730.875 6175518.500)";1;REGULAR
"POINT (351730.875 6175543.500)";1;REGULAR
"POINT (351730.875 6175568.500)";1;REGULAR
"POINT (351730.875 6175593.500)";1;REGULAR
"POINT (351730.875 6175618.500)";1;REGULAR
"POINT (351730.875 6175643.500)";1;REGULAR
"POINT (351730.875 6175668.500)";1;REGULAR
"POINT (351730.875 6175693.500)";1;REGULAR
"POINT (351730.875 6175718.500)";1;REGULAR
"POINT (351730.875 6175743.500)";1;REGULAR
"POINT (351730.875 6175768.500)";1;REGULAR
"POINT (351730.875 6175793.500)";1;REGULAR
"POINT (351730.875 6175818.500)";1;REGULAR
"POINT (351730.875 6175843.500)";1;REGULAR
"POINT (351730.875 6175868.500)";1;REGULAR
"POINT (351730.875 6175893.500)";1;REGULAR
"POINT (351730.875 6175918.500)";1;REGULAR
"POINT (351730.875 6175943.500)";1;REGULAR
"POINT (351730.875 6175968.500)";1;REGULAR
"POINT (351730.875 6175993.500)";1;REGULAR
"POINT (351730.875 6176018.500)";1;REGULAR
"POINT (351730.875 6176043.500)";1;REGULAR
"POINT (351730.875 6176068.500)";1;REGULAR
"POINT (351730.875 6176093.500)";1;REGULAR
"POINT (351730.875 6176118.500)";1;REGULAR
"POINT (351730.875 6176143.500)";1;REGULAR
"POINT (351755.875 6175193.500)";1;REGULAR
"POINT (351755.875 6175218.500)";1;REGULAR
"POINT (351755.875 6175243.500)";1;REGULAR
"POINT (351755.875 6175268.500)";1;REGULAR
"POINT (351755.875 6175293.500)";1;REGULAR
"POINT (351755.875 6175318.500)";1;REGULAR
"POINT (351755.875 6175343.500)";1;REGULAR
"POINT (351755.875 6175368.500)";1;REGULAR
"POINT (351755.875 6175393.500)";1;REGULAR
"POINT (351755.875 6175418.500)";1;REGULAR
"POINT (351755.875 6175443.500)";1;REGULAR
"POINT (351755.875 6175468.500)";1;REGULAR
"POINT (351755.875 6175493.500)";1;REGULAR
"POINT (351755.875 6175518.500)";1;REGULAR
"POINT (351755.875 6175543.500)";1;REGULAR
"POINT (351755.875 6175568.500)";1;REGULAR
"POINT (351755.875 6175593.500)";1;REGULAR
"POINT (351755.875 6175618.500)";1;REGULAR
"POINT (351755.875 6175643.500)";1;REGULAR
"POINT (351755.875 6175668.500)";1;REGULAR
"POINT (351755.875 6175693.500)";1;REGULAR
"POINT (351755.875 6175718.500)";1;REGULAR
"POINT (351755.875 6175743.500)";1;REGULAR
"POINT (351755.875 6175768.500)";1;REGULAR
"POINT (351755.875 6175793.500)";1;REGULAR
"POINT (351755.875 6175818.500)";1;REGULAR
"POINT (351755.875 6175843.500)";1;REGULAR
"POINT (351755.875 6175868.500)";1;REGULAR
"POINT (351755.875 6175893.500)";1;REGULAR
"POINT (351755.875 6175918.500)";1;REGULAR
"POINT (351755.875 6175943.500)";1;REGULAR
"POINT (351755.875 6175968.500)";1;REGULAR
"POINT (351755.875 6175993.500)";1;REGULAR
"POINT (351755.875 6176018.500)";1;REGULAR
