wkt;id
"POINT (349529.375 6178066.5)"
"POINT (349529.375 6178116.5)"
"POINT (349529.375 6178166.5)"
"POINT (349529.375 6178216.5)"
"POINT (349529.375 6178266.5)"
"POINT (349529.375 6178316.5)"
"POINT (349529.375 6178366.5)"
"POINT (349529.375 6178416.5)"
"POINT (349529.375 6178466.5)"
"POINT (349529.375 6178516.5)"
"POINT (349529.375 6178566.5)"
"POINT (349529.375 6178616.5)"
"POINT (349529.375 6178666.5)"
"POINT (349529.375 6178716.5)"
"POINT (349529.375 6178766.5)"
"POINT (349529.375 6178816.5)"
"POINT (349529.375 6178866.5)"
"POINT (349529.375 6178916.5)"
"POINT (349579.375 6177316.5)"
"POINT (349579.375 6177366.5)"
"POINT (349579.375 6177416.5)"
"POINT (349579.375 6177466.5)"
"POINT (349579.375 6177516.5)"
"POINT (349579.375 6177566.5)"
"POINT (349579.375 6177616.5)"
"POINT (349579.375 6177666.5)"
"POINT (349579.375 6177716.5)"
"POINT (349579.375 6177766.5)"
"POINT (349579.375 6177816.5)"
"POINT (349579.375 6177866.5)"
"POINT (349579.375 6177916.5)"
"POINT (349579.375 6177966.5)"
"POINT (349579.375 6178016.5)"
"POINT (349579.375 6178066.5)"
"POINT (349579.375 6178116.5)"
"POINT (349579.375 6178166.5)"
"POINT (349579.375 6178216.5)"
"POINT (349579.375 6178266.5)"
"POINT (349579.375 6178316.5)"
"POINT (349579.375 6178366.5)"
"POINT (349579.375 6178416.5)"
"POINT (349579.375 6178466.5)"
"POINT (349579.375 6178516.5)"
"POINT (349579.375 6178566.5)"
"POINT (349579.375 6178616.5)"
"POINT (349579.375 6178666.5)"
"POINT (349579.375 6178716.5)"
"POINT (349579.375 6178766.5)"
"POINT (349579.375 6178816.5)"
"POINT (349579.375 6178866.5)"
"POINT (349579.375 6178916.5)"
"POINT (349579.375 6178966.5)"
"POINT (349579.375 6179016.5)"
"POINT (349629.375 6177216.5)"
"POINT (349629.375 6177266.5)"
"POINT (349629.375 6177316.5)"
"POINT (349629.375 6177366.5)"
"POINT (349629.375 6177416.5)"
"POINT (349629.375 6177466.5)"
"POINT (349629.375 6177516.5)"
"POINT (349629.375 6177566.5)"
"POINT (349629.375 6177616.5)"
"POINT (349629.375 6177666.5)"
"POINT (349629.375 6177716.5)"
"POINT (349629.375 6177766.5)"
"POINT (349629.375 6177816.5)"
"POINT (349629.375 6177866.5)"
"POINT (349629.375 6177916.5)"
"POINT (349629.375 6177966.5)"
"POINT (349629.375 6178016.5)"
"POINT (349629.375 6178066.5)"
"POINT (349629.375 6178116.5)"
"POINT (349629.375 6178166.5)"
"POINT (349629.375 6178216.5)"
"POINT (349629.375 6178266.5)"
"POINT (349629.375 6178316.5)"
"POINT (349629.375 6178366.5)"
"POINT (349629.375 6178416.5)"
"POINT (349629.375 6178466.5)"
"POINT (349629.375 6178516.5)"
"POINT (349629.375 6178566.5)"
"POINT (349629.375 6178616.5)"
"POINT (349629.375 6178666.5)"
"POINT (349629.375 6178716.5)"
"POINT (349629.375 6178766.5)"
"POINT (349629.375 6178816.5)"
"POINT (349629.375 6178866.5)"
"POINT (349629.375 6178916.5)"
"POINT (349629.375 6178966.5)"
"POINT (349629.375 6179016.5)"
"POINT (349629.375 6179066.5)"
"POINT (349629.375 6179116.5)"
"POINT (349679.375 6177116.5)"
"POINT (349679.375 6177166.5)"
"POINT (349679.375 6177216.5)"
"POINT (349679.375 6177266.5)"
"POINT (349679.375 6177316.5)"
"POINT (349679.375 6177366.5)"
"POINT (349679.375 6177416.5)"
"POINT (349679.375 6177466.5)"
"POINT (349679.375 6177516.5)"
"POINT (349679.375 6177566.5)"
"POINT (349679.375 6177616.5)"
"POINT (349679.375 6177666.5)"
"POINT (349679.375 6177716.5)"
"POINT (349679.375 6177766.5)"
"POINT (349679.375 6177816.5)"
"POINT (349679.375 6177866.5)"
"POINT (349679.375 6177916.5)"
"POINT (349679.375 6177966.5)"
"POINT (349679.375 6178016.5)"
"POINT (349679.375 6178066.5)"
"POINT (349679.375 6178116.5)"
"POINT (349679.375 6178166.5)"
"POINT (349679.375 6178216.5)"
"POINT (349679.375 6178266.5)"
"POINT (349679.375 6178316.5)"
"POINT (349679.375 6178366.5)"
"POINT (349679.375 6178416.5)"
"POINT (349679.375 6178466.5)"
"POINT (349679.375 6178516.5)"
"POINT (349679.375 6178566.5)"
"POINT (349679.375 6178616.5)"
"POINT (349679.375 6178666.5)"
"POINT (349679.375 6178716.5)"
"POINT (349679.375 6178766.5)"
"POINT (349679.375 6178816.5)"
"POINT (349679.375 6178866.5)"
"POINT (349679.375 6178916.5)"
"POINT (349679.375 6178966.5)"
"POINT (349679.375 6179016.5)"
"POINT (349679.375 6179066.5)"
"POINT (349679.375 6179116.5)"
"POINT (349679.375 6179166.5)"
"POINT (349679.375 6179216.5)"
"POINT (349729.375 6177066.5)"
"POINT (349729.375 6177116.5)"
"POINT (349729.375 6177166.5)"
"POINT (349729.375 6177216.5)"
"POINT (349729.375 6177266.5)"
"POINT (349729.375 6177316.5)"
"POINT (349729.375 6177366.5)"
"POINT (349729.375 6177416.5)"
"POINT (349729.375 6177466.5)"
"POINT (349729.375 6177516.5)"
"POINT (349729.375 6177566.5)"
"POINT (349729.375 6177616.5)"
"POINT (349729.375 6177666.5)"
"POINT (349729.375 6177716.5)"
"POINT (349729.375 6177766.5)"
"POINT (349729.375 6177816.5)"
"POINT (349729.375 6177866.5)"
"POINT (349729.375 6177916.5)"
"POINT (349729.375 6177966.5)"
"POINT (349729.375 6178016.5)"
"POINT (349729.375 6178066.5)"
"POINT (349729.375 6178116.5)"
"POINT (349729.375 6178166.5)"
"POINT (349729.375 6178216.5)"
"POINT (349729.375 6178266.5)"
"POINT (349729.375 6178316.5)"
"POINT (349729.375 6178366.5)"
"POINT (349729.375 6178416.5)"
"POINT (349729.375 6178466.5)"
"POINT (349729.375 6178516.5)"
"POINT (349729.375 6178566.5)"
"POINT (349729.375 6178616.5)"
"POINT (349729.375 6178666.5)"
"POINT (349729.375 6178716.5)"
"POINT (349729.375 6178766.5)"
"POINT (349729.375 6178816.5)"
"POINT (349729.375 6178866.5)"
"POINT (349729.375 6178916.5)"
"POINT (349729.375 6178966.5)"
"POINT (349729.375 6179016.5)"
"POINT (349729.375 6179066.5)"
"POINT (349729.375 6179116.5)"
"POINT (349729.375 6179166.5)"
"POINT (349729.375 6179216.5)"
"POINT (349729.375 6179266.5)"
"POINT (349779.375 6176966.5)"
"POINT (349779.375 6177016.5)"
"POINT (349779.375 6177066.5)"
"POINT (349779.375 6177116.5)"
"POINT (349779.375 6177166.5)"
"POINT (349779.375 6177216.5)"
"POINT (349779.375 6177266.5)"
"POINT (349779.375 6177316.5)"
"POINT (349779.375 6177366.5)"
"POINT (349779.375 6177416.5)"
"POINT (349779.375 6177466.5)"
"POINT (349779.375 6177516.5)"
"POINT (349779.375 6177566.5)"
"POINT (349779.375 6177616.5)"
"POINT (349779.375 6177666.5)"
"POINT (349779.375 6177716.5)"
"POINT (349779.375 6177766.5)"
"POINT (349779.375 6177816.5)"
"POINT (349779.375 6177866.5)"
"POINT (349779.375 6177916.5)"
"POINT (349779.375 6177966.5)"
"POINT (349779.375 6178016.5)"
"POINT (349779.375 6178066.5)"
"POINT (349779.375 6178116.5)"
"POINT (349779.375 6178166.5)"
"POINT (349779.375 6178216.5)"
"POINT (349779.375 6178266.5)"
"POINT (349779.375 6178316.5)"
"POINT (349779.375 6178366.5)"
"POINT (349779.375 6178416.5)"
"POINT (349779.375 6178466.5)"
"POINT (349779.375 6178516.5)"
"POINT (349779.375 6178566.5)"
"POINT (349779.375 6178616.5)"
"POINT (349779.375 6178666.5)"
"POINT (349779.375 6178716.5)"
"POINT (349779.375 6178766.5)"
"POINT (349779.375 6178816.5)"
"POINT (349779.375 6178866.5)"
"POINT (349779.375 6178916.5)"
"POINT (349779.375 6178966.5)"
"POINT (349779.375 6179016.5)"
"POINT (349779.375 6179066.5)"
"POINT (349779.375 6179116.5)"
"POINT (349779.375 6179166.5)"
"POINT (349779.375 6179216.5)"
"POINT (349779.375 6179266.5)"
"POINT (349779.375 6179316.5)"
"POINT (349829.375 6176916.5)"
"POINT (349829.375 6176966.5)"
"POINT (349829.375 6177016.5)"
"POINT (349829.375 6177066.5)"
"POINT (349829.375 6177116.5)"
"POINT (349829.375 6177166.5)"
"POINT (349829.375 6177216.5)"
"POINT (349829.375 6177266.5)"
"POINT (349829.375 6177316.5)"
"POINT (349829.375 6177366.5)"
"POINT (349829.375 6177416.5)"
"POINT (349829.375 6177466.5)"
"POINT (349829.375 6177516.5)"
"POINT (349829.375 6177566.5)"
"POINT (349829.375 6177616.5)"
"POINT (349829.375 6177666.5)"
"POINT (349829.375 6177716.5)"
"POINT (349829.375 6177766.5)"
"POINT (349829.375 6177816.5)"
"POINT (349829.375 6177866.5)"
"POINT (349829.375 6177916.5)"
"POINT (349829.375 6177966.5)"
"POINT (349829.375 6178016.5)"
"POINT (349829.375 6178066.5)"
"POINT (349829.375 6178116.5)"
"POINT (349829.375 6178166.5)"
"POINT (349829.375 6178216.5)"
"POINT (349829.375 6178266.5)"
"POINT (349829.375 6178316.5)"
"POINT (349829.375 6178366.5)"
"POINT (349829.375 6178416.5)"
"POINT (349829.375 6178466.5)"
"POINT (349829.375 6178516.5)"
"POINT (349829.375 6178566.5)"
"POINT (349829.375 6178616.5)"
"POINT (349829.375 6178666.5)"
"POINT (349829.375 6178716.5)"
"POINT (349829.375 6178766.5)"
"POINT (349829.375 6178816.5)"
"POINT (349829.375 6178866.5)"
"POINT (349829.375 6178916.5)"
"POINT (349829.375 6178966.5)"
"POINT (349829.375 6179016.5)"
"POINT (349829.375 6179066.5)"
"POINT (349829.375 6179116.5)"
"POINT (349829.375 6179166.5)"
"POINT (349829.375 6179216.5)"
"POINT (349829.375 6179266.5)"
"POINT (349829.375 6179316.5)"
"POINT (349829.375 6179366.5)"
"POINT (349829.375 6179416.5)"
"POINT (349879.375 6176866.5)"
"POINT (349879.375 6176916.5)"
"POINT (349879.375 6176966.5)"
"POINT (349879.375 6177016.5)"
"POINT (349879.375 6177066.5)"
"POINT (349879.375 6177116.5)"
"POINT (349879.375 6177166.5)"
"POINT (349879.375 6177216.5)"
"POINT (349879.375 6177266.5)"
"POINT (349879.375 6177316.5)"
"POINT (349879.375 6177366.5)"
"POINT (349879.375 6177416.5)"
"POINT (349879.375 6177466.5)"
"POINT (349879.375 6177516.5)"
"POINT (349879.375 6177566.5)"
"POINT (349879.375 6177616.5)"
"POINT (349879.375 6177666.5)"
"POINT (349879.375 6177716.5)"
"POINT (349879.375 6177766.5)"
"POINT (349879.375 6177816.5)"
"POINT (349879.375 6177866.5)"
"POINT (349879.375 6177916.5)"
"POINT (349879.375 6177966.5)"
"POINT (349879.375 6178016.5)"
"POINT (349879.375 6178066.5)"
"POINT (349879.375 6178116.5)"
"POINT (349879.375 6178166.5)"
"POINT (349879.375 6178216.5)"
"POINT (349879.375 6178266.5)"
"POINT (349879.375 6178316.5)"
"POINT (349879.375 6178366.5)"
"POINT (349879.375 6178416.5)"
"POINT (349879.375 6178466.5)"
"POINT (349879.375 6178516.5)"
"POINT (349879.375 6178566.5)"
"POINT (349879.375 6178616.5)"
"POINT (349879.375 6178666.5)"
"POINT (349879.375 6178716.5)"
"POINT (349879.375 6178766.5)"
"POINT (349879.375 6178816.5)"
"POINT (349879.375 6178866.5)"
"POINT (349879.375 6178916.5)"
"POINT (349879.375 6178966.5)"
"POINT (349879.375 6179016.5)"
"POINT (349879.375 6179066.5)"
"POINT (349879.375 6179116.5)"
"POINT (349879.375 6179166.5)"
"POINT (349879.375 6179216.5)"
"POINT (349879.375 6179266.5)"
"POINT (349879.375 6179316.5)"
"POINT (349879.375 6179366.5)"
"POINT (349879.375 6179416.5)"
"POINT (349879.375 6179466.5)"
"POINT (349929.375 6176816.5)"
"POINT (349929.375 6176866.5)"
"POINT (349929.375 6176916.5)"
"POINT (349929.375 6176966.5)"
"POINT (349929.375 6177016.5)"
"POINT (349929.375 6177066.5)"
"POINT (349929.375 6177116.5)"
"POINT (349929.375 6177166.5)"
"POINT (349929.375 6177216.5)"
"POINT (349929.375 6177266.5)"
"POINT (349929.375 6177316.5)"
"POINT (349929.375 6177366.5)"
"POINT (349929.375 6177416.5)"
"POINT (349929.375 6177466.5)"
"POINT (349929.375 6177516.5)"
"POINT (349929.375 6177566.5)"
"POINT (349929.375 6177616.5)"
"POINT (349929.375 6177666.5)"
"POINT (349929.375 6177716.5)"
"POINT (349929.375 6177766.5)"
"POINT (349929.375 6177816.5)"
"POINT (349929.375 6177866.5)"
"POINT (349929.375 6177916.5)"
"POINT (349929.375 6177966.5)"
"POINT (349929.375 6178016.5)"
"POINT (349929.375 6178066.5)"
"POINT (349929.375 6178116.5)"
"POINT (349929.375 6178166.5)"
"POINT (349929.375 6178216.5)"
"POINT (349929.375 6178266.5)"
"POINT (349929.375 6178316.5)"
"POINT (349929.375 6178366.5)"
"POINT (349929.375 6178416.5)"
"POINT (349929.375 6178466.5)"
"POINT (349929.375 6178516.5)"
"POINT (349929.375 6178566.5)"
"POINT (349929.375 6178616.5)"
"POINT (349929.375 6178666.5)"
"POINT (349929.375 6178716.5)"
"POINT (349929.375 6178766.5)"
"POINT (349929.375 6178816.5)"
"POINT (349929.375 6178866.5)"
"POINT (349929.375 6178916.5)"
"POINT (349929.375 6178966.5)"
"POINT (349929.375 6179016.5)"
"POINT (349929.375 6179066.5)"
"POINT (349929.375 6179116.5)"
"POINT (349929.375 6179166.5)"
"POINT (349929.375 6179216.5)"
"POINT (349929.375 6179266.5)"
"POINT (349929.375 6179316.5)"
"POINT (349929.375 6179366.5)"
"POINT (349929.375 6179416.5)"
"POINT (349929.375 6179466.5)"
"POINT (349929.375 6179516.5)"
"POINT (349979.375 6176766.5)"
"POINT (349979.375 6176816.5)"
"POINT (349979.375 6176866.5)"
"POINT (349979.375 6176916.5)"
"POINT (349979.375 6176966.5)"
"POINT (349979.375 6177016.5)"
"POINT (349979.375 6177066.5)"
"POINT (349979.375 6177116.5)"
"POINT (349979.375 6177166.5)"
"POINT (349979.375 6177216.5)"
"POINT (349979.375 6177266.5)"
"POINT (349979.375 6177316.5)"
"POINT (349979.375 6177366.5)"
"POINT (349979.375 6177416.5)"
"POINT (349979.375 6177466.5)"
"POINT (349979.375 6177516.5)"
"POINT (349979.375 6177566.5)"
"POINT (349979.375 6177616.5)"
"POINT (349979.375 6177666.5)"
"POINT (349979.375 6177716.5)"
"POINT (349979.375 6177766.5)"
"POINT (349979.375 6177816.5)"
"POINT (349979.375 6177866.5)"
"POINT (349979.375 6177916.5)"
"POINT (349979.375 6177966.5)"
"POINT (349979.375 6178016.5)"
"POINT (349979.375 6178066.5)"
"POINT (349979.375 6178116.5)"
"POINT (349979.375 6178166.5)"
"POINT (349979.375 6178216.5)"
"POINT (349979.375 6178266.5)"
"POINT (349979.375 6178316.5)"
"POINT (349979.375 6178366.5)"
"POINT (349979.375 6178416.5)"
"POINT (349979.375 6178466.5)"
"POINT (349979.375 6178516.5)"
"POINT (349979.375 6178566.5)"
"POINT (349979.375 6178616.5)"
"POINT (349979.375 6178666.5)"
"POINT (349979.375 6178716.5)"
"POINT (349979.375 6178766.5)"
"POINT (349979.375 6178816.5)"
"POINT (349979.375 6178866.5)"
"POINT (349979.375 6178916.5)"
"POINT (349979.375 6178966.5)"
"POINT (349979.375 6179016.5)"
"POINT (349979.375 6179066.5)"
"POINT (349979.375 6179116.5)"
"POINT (349979.375 6179166.5)"
"POINT (349979.375 6179216.5)"
"POINT (349979.375 6179266.5)"
"POINT (349979.375 6179316.5)"
"POINT (349979.375 6179366.5)"
"POINT (349979.375 6179416.5)"
"POINT (349979.375 6179466.5)"
"POINT (349979.375 6179516.5)"
"POINT (349979.375 6179566.5)"
"POINT (350029.375 6176716.5)"
"POINT (350029.375 6176766.5)"
"POINT (350029.375 6176816.5)"
"POINT (350029.375 6176866.5)"
"POINT (350029.375 6176916.5)"
"POINT (350029.375 6176966.5)"
"POINT (350029.375 6177016.5)"
"POINT (350029.375 6177066.5)"
"POINT (350029.375 6177116.5)"
"POINT (350029.375 6177166.5)"
"POINT (350029.375 6177216.5)"
"POINT (350029.375 6177266.5)"
"POINT (350029.375 6177316.5)"
"POINT (350029.375 6177366.5)"
"POINT (350029.375 6177416.5)"
"POINT (350029.375 6177466.5)"
"POINT (350029.375 6177516.5)"
"POINT (350029.375 6177566.5)"
"POINT (350029.375 6177616.5)"
"POINT (350029.375 6177666.5)"
"POINT (350029.375 6177716.5)"
"POINT (350029.375 6177766.5)"
"POINT (350029.375 6177816.5)"
"POINT (350029.375 6177866.5)"
"POINT (350029.375 6177916.5)"
"POINT (350029.375 6177966.5)"
"POINT (350029.375 6178016.5)"
"POINT (350029.375 6178066.5)"
"POINT (350029.375 6178116.5)"
"POINT (350029.375 6178166.5)"
"POINT (350029.375 6178216.5)"
"POINT (350029.375 6178266.5)"
"POINT (350029.375 6178316.5)"
"POINT (350029.375 6178366.5)"
"POINT (350029.375 6178416.5)"
"POINT (350029.375 6178466.5)"
"POINT (350029.375 6178516.5)"
"POINT (350029.375 6178566.5)"
"POINT (350029.375 6178616.5)"
"POINT (350029.375 6178666.5)"
"POINT (350029.375 6178716.5)"
"POINT (350029.375 6178766.5)"
"POINT (350029.375 6178816.5)"
"POINT (350029.375 6178866.5)"
"POINT (350029.375 6178916.5)"
"POINT (350029.375 6178966.5)"
"POINT (350029.375 6179016.5)"
"POINT (350029.375 6179066.5)"
"POINT (350029.375 6179116.5)"
"POINT (350029.375 6179166.5)"
"POINT (350029.375 6179216.5)"
"POINT (350029.375 6179266.5)"
"POINT (350029.375 6179316.5)"
"POINT (350029.375 6179366.5)"
"POINT (350029.375 6179416.5)"
"POINT (350029.375 6179466.5)"
"POINT (350029.375 6179516.5)"
"POINT (350029.375 6179566.5)"
"POINT (350029.375 6179616.5)"
"POINT (350079.375 6176666.5)"
"POINT (350079.375 6176716.5)"
"POINT (350079.375 6176766.5)"
"POINT (350079.375 6176816.5)"
"POINT (350079.375 6176866.5)"
"POINT (350079.375 6176916.5)"
"POINT (350079.375 6176966.5)"
"POINT (350079.375 6177016.5)"
"POINT (350079.375 6177066.5)"
"POINT (350079.375 6177116.5)"
"POINT (350079.375 6177166.5)"
"POINT (350079.375 6177216.5)"
"POINT (350079.375 6177366.5)"
"POINT (350079.375 6177416.5)"
"POINT (350079.375 6177466.5)"
"POINT (350079.375 6177516.5)"
"POINT (350079.375 6177566.5)"
"POINT (350079.375 6177616.5)"
"POINT (350079.375 6177666.5)"
"POINT (350079.375 6177716.5)"
"POINT (350079.375 6177766.5)"
"POINT (350079.375 6177816.5)"
"POINT (350079.375 6177866.5)"
"POINT (350079.375 6177916.5)"
"POINT (350079.375 6177966.5)"
"POINT (350079.375 6178016.5)"
"POINT (350079.375 6178066.5)"
"POINT (350079.375 6178116.5)"
"POINT (350079.375 6178166.5)"
"POINT (350079.375 6178216.5)"
"POINT (350079.375 6178266.5)"
"POINT (350079.375 6178316.5)"
"POINT (350079.375 6178366.5)"
"POINT (350079.375 6178416.5)"
"POINT (350079.375 6178466.5)"
"POINT (350079.375 6178516.5)"
"POINT (350079.375 6178566.5)"
"POINT (350079.375 6178616.5)"
"POINT (350079.375 6178666.5)"
"POINT (350079.375 6178716.5)"
"POINT (350079.375 6178766.5)"
"POINT (350079.375 6178816.5)"
"POINT (350079.375 6178866.5)"
"POINT (350079.375 6178916.5)"
"POINT (350079.375 6178966.5)"
"POINT (350079.375 6179016.5)"
"POINT (350079.375 6179066.5)"
"POINT (350079.375 6179116.5)"
"POINT (350079.375 6179166.5)"
"POINT (350079.375 6179216.5)"
"POINT (350079.375 6179266.5)"
"POINT (350079.375 6179316.5)"
"POINT (350079.375 6179366.5)"
"POINT (350079.375 6179416.5)"
"POINT (350079.375 6179466.5)"
"POINT (350079.375 6179516.5)"
"POINT (350079.375 6179566.5)"
"POINT (350079.375 6179616.5)"
"POINT (350079.375 6179666.5)"
"POINT (350129.375 6176616.5)"
"POINT (350129.375 6176666.5)"
"POINT (350129.375 6176716.5)"
"POINT (350129.375 6176766.5)"
"POINT (350129.375 6176816.5)"
"POINT (350129.375 6176866.5)"
"POINT (350129.375 6176916.5)"
"POINT (350129.375 6176966.5)"
"POINT (350129.375 6177016.5)"
"POINT (350129.375 6177066.5)"
"POINT (350129.375 6177116.5)"
"POINT (350129.375 6177166.5)"
"POINT (350129.375 6177216.5)"
"POINT (350129.375 6177566.5)"
"POINT (350129.375 6177616.5)"
"POINT (350129.375 6177666.5)"
"POINT (350129.375 6177716.5)"
"POINT (350129.375 6177766.5)"
"POINT (350129.375 6177816.5)"
"POINT (350129.375 6177866.5)"
"POINT (350129.375 6177916.5)"
"POINT (350129.375 6177966.5)"
"POINT (350129.375 6178016.5)"
"POINT (350129.375 6178066.5)"
"POINT (350129.375 6178116.5)"
"POINT (350129.375 6178166.5)"
"POINT (350129.375 6178216.5)"
"POINT (350129.375 6178266.5)"
"POINT (350129.375 6178316.5)"
"POINT (350129.375 6178366.5)"
"POINT (350129.375 6178416.5)"
"POINT (350129.375 6178466.5)"
"POINT (350129.375 6178516.5)"
"POINT (350129.375 6178566.5)"
"POINT (350129.375 6178616.5)"
"POINT (350129.375 6178666.5)"
"POINT (350129.375 6178716.5)"
"POINT (350129.375 6178766.5)"
"POINT (350129.375 6178816.5)"
"POINT (350129.375 6178866.5)"
"POINT (350129.375 6178916.5)"
"POINT (350129.375 6178966.5)"
"POINT (350129.375 6179016.5)"
"POINT (350129.375 6179066.5)"
"POINT (350129.375 6179116.5)"
"POINT (350129.375 6179166.5)"
"POINT (350129.375 6179216.5)"
"POINT (350129.375 6179266.5)"
"POINT (350129.375 6179316.5)"
"POINT (350129.375 6179366.5)"
"POINT (350129.375 6179416.5)"
"POINT (350129.375 6179466.5)"
"POINT (350129.375 6179516.5)"
"POINT (350129.375 6179566.5)"
"POINT (350129.375 6179616.5)"
"POINT (350129.375 6179666.5)"
"POINT (350129.375 6179716.5)"
"POINT (350179.375 6176566.5)"
"POINT (350179.375 6176616.5)"
"POINT (350179.375 6176666.5)"
"POINT (350179.375 6176716.5)"
"POINT (350179.375 6176766.5)"
"POINT (350179.375 6176816.5)"
"POINT (350179.375 6176866.5)"
"POINT (350179.375 6176916.5)"
"POINT (350179.375 6176966.5)"
"POINT (350179.375 6177016.5)"
"POINT (350179.375 6177066.5)"
"POINT (350179.375 6177116.5)"
"POINT (350179.375 6177166.5)"
"POINT (350179.375 6177716.5)"
"POINT (350179.375 6177766.5)"
"POINT (350179.375 6177816.5)"
"POINT (350179.375 6177866.5)"
"POINT (350179.375 6177916.5)"
"POINT (350179.375 6177966.5)"
"POINT (350179.375 6178016.5)"
"POINT (350179.375 6178066.5)"
"POINT (350179.375 6178116.5)"
"POINT (350179.375 6178166.5)"
"POINT (350179.375 6178216.5)"
"POINT (350179.375 6178266.5)"
"POINT (350179.375 6178316.5)"
"POINT (350179.375 6178366.5)"
"POINT (350179.375 6178416.5)"
"POINT (350179.375 6178466.5)"
"POINT (350179.375 6178516.5)"
"POINT (350179.375 6178566.5)"
"POINT (350179.375 6178616.5)"
"POINT (350179.375 6178666.5)"
"POINT (350179.375 6178716.5)"
"POINT (350179.375 6178766.5)"
"POINT (350179.375 6178816.5)"
"POINT (350179.375 6178866.5)"
"POINT (350179.375 6178916.5)"
"POINT (350179.375 6178966.5)"
"POINT (350179.375 6179016.5)"
"POINT (350179.375 6179066.5)"
"POINT (350179.375 6179116.5)"
"POINT (350179.375 6179166.5)"
"POINT (350179.375 6179216.5)"
"POINT (350179.375 6179266.5)"
"POINT (350179.375 6179316.5)"
"POINT (350179.375 6179366.5)"
"POINT (350179.375 6179416.5)"
"POINT (350179.375 6179466.5)"
"POINT (350179.375 6179516.5)"
"POINT (350179.375 6179566.5)"
"POINT (350179.375 6179616.5)"
"POINT (350179.375 6179666.5)"
"POINT (350179.375 6179716.5)"
"POINT (350229.375 6176566.5)"
"POINT (350229.375 6176616.5)"
"POINT (350229.375 6176666.5)"
"POINT (350229.375 6176716.5)"
"POINT (350229.375 6176766.5)"
"POINT (350229.375 6176816.5)"
"POINT (350229.375 6176866.5)"
"POINT (350229.375 6176916.5)"
"POINT (350229.375 6176966.5)"
"POINT (350229.375 6177016.5)"
"POINT (350229.375 6177066.5)"
"POINT (350229.375 6177116.5)"
"POINT (350229.375 6177166.5)"
"POINT (350229.375 6177916.5)"
"POINT (350229.375 6177966.5)"
"POINT (350229.375 6178016.5)"
"POINT (350229.375 6178066.5)"
"POINT (350229.375 6178116.5)"
"POINT (350229.375 6178166.5)"
"POINT (350229.375 6178216.5)"
"POINT (350229.375 6178266.5)"
"POINT (350229.375 6178316.5)"
"POINT (350229.375 6178366.5)"
"POINT (350229.375 6178416.5)"
"POINT (350229.375 6178466.5)"
"POINT (350229.375 6178516.5)"
"POINT (350229.375 6178566.5)"
"POINT (350229.375 6178616.5)"
"POINT (350229.375 6178666.5)"
"POINT (350229.375 6178716.5)"
"POINT (350229.375 6178766.5)"
"POINT (350229.375 6178816.5)"
"POINT (350229.375 6178866.5)"
"POINT (350229.375 6178916.5)"
"POINT (350229.375 6178966.5)"
"POINT (350229.375 6179016.5)"
"POINT (350229.375 6179066.5)"
"POINT (350229.375 6179116.5)"
"POINT (350229.375 6179166.5)"
"POINT (350229.375 6179216.5)"
"POINT (350229.375 6179266.5)"
"POINT (350229.375 6179316.5)"
"POINT (350229.375 6179366.5)"
"POINT (350229.375 6179416.5)"
"POINT (350229.375 6179466.5)"
"POINT (350229.375 6179516.5)"
"POINT (350229.375 6179566.5)"
"POINT (350229.375 6179616.5)"
